timestamp_s,motor_id,temp_c,rpm,battery_voltage_v,battery_current_a,phase_u_back_emf_v,phase_v_back_emf_v,phase_w_back_emf_v,phase_u_current_a,phase_v_current_a,phase_w_current_a,vibration_x_g,vibration_y_g,vibration_z_g,fault_type,rul_minutes
12.040000,motor_3,49.28911,3079.25439,70.28825,33.79307,26.73604,-26.82286,-0.25762,16.76684,-16.52177,-0.01957,0.0350244,0.0266300,0.0162396,normal,6579.478
12.042500,motor_3,48.88394,3072.07148,69.89136,33.21029,-27.49891,25.59308,2.36508,-17.39234,15.46088,1.01700,0.0099000,-0.0191540,0.0402923,normal,6579.478
12.045000,motor_3,49.13764,3062.06073,69.64694,33.56629,28.52055,-24.52662,-3.88298,17.25934,-14.46641,-2.30952,0.0472929,-0.0035836,-0.0432686,normal,6579.478
12.047500,motor_3,48.93922,3075.74589,70.06315,33.15015,-29.13690,23.26750,6.00551,-17.74003,14.17698,3.91926,0.0146928,-0.0317255,-0.0280317,normal,6579.478
12.050000,motor_3,49.49712,3072.87552,69.84053,34.67035,29.77125,-21.92631,-7.70540,19.03517,-13.62689,-4.82931,0.0071751,-0.0118605,-0.0092719,normal,6579.478
12.052500,motor_3,49.10885,3077.12591,70.04118,33.48946,-30.44600,20.08569,9.86055,-18.37416,12.46810,5.96870,-0.0818917,-0.0038968,0.0023655,normal,6579.478
12.055000,motor_3,49.07915,3070.43237,70.01838,33.26644,30.30185,-18.81766,-11.97824,19.27342,-11.37637,-6.38746,-0.0511909,-0.0097947,-0.0256148,normal,6579.478
12.057500,motor_3,49.03080,3062.47568,69.95181,33.51888,-30.68446,17.07313,13.52396,-19.12028,10.74087,8.53090,-0.0192598,-0.0089470,-0.0182874,normal,6579.478
12.060000,motor_3,49.33183,3066.88668,69.93853,34.14048,30.77271,-15.47847,-15.67690,19.27505,-9.43029,-9.90722,0.0170240,0.0176031,0.0194449,normal,6579.478
12.062500,motor_3,49.13704,3067.15960,70.05984,33.62122,-30.71716,13.59537,16.75816,-19.42487,8.74295,11.25837,-0.0077753,0.0364442,-0.0179453,normal,6579.478
12.065000,motor_3,49.14941,3066.40284,69.97390,33.47631,30.42356,-11.78945,-18.60528,19.02488,-7.21549,-11.45415,0.0361130,0.0324770,0.0213687,normal,6579.478
12.067500,motor_3,48.71880,3069.10821,70.04989,32.34367,-30.10541,9.77349,20.35184,-18.70383,5.97387,12.31854,0.0031100,-0.0207909,-0.0199085,normal,6579.478
12.070000,motor_3,49.43339,3076.76161,69.92690,34.15666,29.71040,-7.98481,-22.04254,18.45517,-4.97818,-13.65066,-0.0430516,-0.0153346,0.0484720,normal,6579.478
12.072500,motor_3,49.18260,3064.02315,70.20740,33.59312,-28.82131,6.31790,23.17340,-18.00908,3.41948,14.72635,-0.0195843,-0.0483440,-0.0162253,normal,6579.478
12.075000,motor_3,49.01602,3077.51966,70.19421,33.03616,28.44092,-4.23394,-24.37487,17.24586,-2.63812,-14.93557,-0.0034386,0.0335996,-0.0217481,normal,6579.478
12.077500,motor_3,49.17633,3064.51241,69.83605,33.57662,-27.48110,2.00695,25.41918,-17.12690,1.11949,15.48738,-0.0036674,-0.0067859,0.0008194,normal,6579.478
12.080000,motor_3,49.32724,3069.75194,69.97952,34.32154,26.62373,0.08683,-26.80052,16.75973,0.37165,-16.87208,0.0348267,0.0349666,0.0127043,normal,6579.478
12.082500,motor_3,49.22443,3071.73122,69.90276,33.84846,-25.18813,-2.24053,27.73230,-16.23680,-1.19722,17.49860,0.0075346,-0.0037286,0.0050061,normal,6579.478
12.085000,motor_3,49.50879,3070.05181,69.81159,34.72591,24.31909,4.17156,-28.31886,15.01772,2.59813,-18.16755,0.0299226,0.0107399,-0.0174930,normal,6579.478
12.087500,motor_3,49.35571,3075.48457,69.61168,33.95997,-23.27890,-6.26799,29.46694,-14.28176,-3.88730,18.03187,0.0284857,-0.0476430,-0.0663163,normal,6579.478
12.090000,motor_3,48.67698,3071.00487,70.04475,31.99735,21.40795,7.85130,-29.61079,12.92317,4.52786,-17.79633,-0.0333788,-0.0397551,0.0272949,normal,6579.478
12.092500,motor_3,49.38472,3070.61447,69.95347,34.23058,-20.21932,-10.17348,29.81685,-12.66017,-6.52309,19.25951,-0.0528522,-0.0595833,-0.0053570,normal,6579.478
12.095000,motor_3,48.66765,3057.19664,70.24065,32.12767,18.32257,11.81090,-30.59972,11.17133,7.16044,-17.98869,-0.0354149,-0.0147082,-0.0223514,normal,6579.478
12.097500,motor_3,49.28852,3073.75721,70.10617,34.29358,-17.41752,-13.79964,30.63945,-10.75812,-8.65375,19.11756,-0.0165123,-0.0167446,-0.0268715,normal,6579.478
12.100000,motor_3,49.27035,3082.52097,70.05417,33.96750,15.26357,15.35273,-30.67939,9.62328,9.89742,-19.57960,0.0307237,0.0485408,0.0008416,normal,6579.478
12.102500,motor_3,49.29688,3068.19241,70.05866,34.52390,-13.39996,-17.07840,30.66637,-8.62371,-10.96756,19.47434,0.0343878,0.0011984,-0.0151068,normal,6579.478
12.105000,motor_3,49.25948,3075.00053,70.11128,33.65794,11.90897,19.00574,-30.58254,7.17523,11.85468,-19.14590,0.0297482,0.0380600,-0.0326502,normal,6579.478
12.107500,motor_3,49.33545,3065.98700,70.07252,33.54827,-9.74585,-20.56005,29.74446,-6.31955,-13.02972,18.57066,-0.0069396,-0.0093306,0.0062854,normal,6579.478
12.110000,motor_3,49.34861,3076.73326,70.15018,34.21498,7.90100,21.90148,-29.42275,5.56652,13.53249,-18.78294,-0.0310636,-0.0304208,0.0149779,normal,6579.478
12.112500,motor_3,48.81856,3073.82423,69.90775,32.52416,-5.78158,-23.09798,29.32244,-3.30976,-13.99502,17.81394,-0.0672395,-0.0132698,0.0031987,normal,6579.478
12.115000,motor_3,49.13260,3068.39940,69.96327,33.37614,3.89379,24.64977,-28.55269,2.77705,15.14096,-17.75213,-0.0609570,0.0225949,-0.0196795,normal,6579.478
12.117500,motor_3,48.94285,3067.89126,69.95484,33.18691,-1.99692,-25.63267,27.57695,-0.84103,-15.60314,16.65429,-0.0092640,0.0158655,-0.0127082,normal,6579.478
12.120000,motor_3,48.97516,3074.24397,69.97038,33.04728,0.25778,26.96805,-26.51103,-0.15146,16.67759,-16.48679,0.0132673,0.0304058,0.0455353,normal,6579.478
12.122500,motor_3,48.98928,3070.50205,70.02281,32.94843,1.96563,-27.49314,25.57785,1.26887,-16.61653,15.22934,0.0444333,0.0449415,-0.0082566,normal,6579.478
12.125000,motor_3,49.14470,3062.75174,70.21396,33.45856,-4.05956,28.01044,-23.94093,-2.57177,18.03496,-15.05283,0.0065121,0.0174021,-0.0379040,normal,6579.478
12.127500,motor_3,49.27398,3060.85387,70.10784,33.85073,5.96900,-28.97502,23.17624,3.74778,-17.78516,14.42883,-0.0399376,-0.0424110,0.0275005,normal,6579.478
12.130000,motor_3,49.43469,3073.43273,70.12295,34.38903,-8.07338,29.72089,-21.53920,-4.90917,18.74583,-13.45375,-0.0062256,0.0110309,0.0255723,normal,6579.478
12.132500,motor_3,48.95972,3065.20464,70.02265,33.14856,10.06505,-29.91417,20.05609,5.96277,-17.99589,12.14001,-0.0543285,-0.0441394,-0.0521700,normal,6579.478
12.135000,motor_3,49.05959,3069.87361,70.01982,33.09065,-11.92219,30.66761,-18.62333,-7.58078,19.46329,-11.39619,-0.0802405,-0.0456100,-0.0839063,normal,6579.478
12.137500,motor_3,48.54602,3073.06816,70.18129,31.37323,13.50988,-30.84936,16.90678,7.76973,-18.41042,10.07472,0.0262985,0.0715825,0.0430529,normal,6579.478
12.140000,motor_3,49.29548,3062.20136,70.02874,34.37308,-15.50721,30.78475,-14.68555,-9.89993,19.32045,-10.03570,0.0192644,0.0433179,0.0218523,normal,6579.478
12.142500,motor_3,48.59290,3063.20634,70.11758,32.39730,17.35124,-30.57903,13.41501,10.28309,-18.44247,8.18624,0.0497811,0.0281029,-0.0065218,normal,6579.478
12.145000,motor_3,49.11919,3078.90186,70.28610,33.68422,-19.14101,30.37654,-11.49321,-11.89660,19.03868,-7.17469,0.0212903,0.0001421,-0.0755338,normal,6579.478
12.147500,motor_3,49.13580,3066.56570,70.08412,33.55272,20.63517,-29.78338,9.77746,12.68979,-19.13330,6.01082,0.0193305,-0.0373085,0.0110780,normal,6579.478
12.150000,motor_3,49.32185,3075.02579,69.89738,34.04117,-21.84393,29.57330,-7.97606,-14.02541,18.39553,-5.21934,-0.0414451,-0.0786405,-0.0049496,normal,6579.478
12.152500,motor_3,48.89564,3083.82676,69.96627,32.73221,23.42555,-29.14094,5.93584,14.33484,-17.64796,3.53385,-0.0664995,-0.0158916,-0.0110193,normal,6579.478
12.155000,motor_3,49.24820,3070.08868,70.10597,33.74982,-24.65045,28.28437,-3.95630,-15.56171,17.63113,-2.88715,-0.0605354,-0.0124856,-0.0441886,normal,6579.478
12.157500,motor_3,49.49039,3063.35076,70.06339,34.48786,25.54025,-27.30432,1.65952,15.99806,-17.30199,1.24730,-0.0113426,0.0209860,0.0123927,normal,6579.478
12.160000,motor_3,49.26201,3069.15361,70.13315,33.51068,-26.78762,26.72820,0.28403,-16.73928,16.95722,0.29549,0.0161114,0.0093415,0.0187621,normal,6579.478
12.162500,motor_3,48.81531,3067.12631,70.11313,32.73460,27.64039,-25.11224,-2.41292,16.81267,-15.82380,-1.38927,0.0603604,0.0116725,0.0018256,normal,6579.478
12.165000,motor_3,48.81793,3068.52850,69.94443,32.32089,-28.61541,24.39557,4.34412,-16.95958,15.22338,2.84973,-0.0090915,-0.0350784,-0.0295377,normal,6579.478
12.167500,motor_3,49.62918,3072.29402,70.16053,34.39018,29.03990,-23.28011,-6.07300,18.46083,-14.09440,-4.08908,-0.0187336,-0.0133202,0.0244715,normal,6579.478
12.170000,motor_3,48.88110,3072.84609,70.19801,33.04049,-29.35746,21.85703,8.36259,-18.65606,12.82835,4.81308,-0.0691683,-0.0314131,-0.0257391,normal,6579.478
12.172500,motor_3,48.89221,3055.69196,69.98433,33.17955,30.12272,-19.89615,-9.91559,18.71154,-12.69162,-6.26612,-0.0448571,0.0069298,-0.0098411,normal,6579.478
12.175000,motor_3,49.74222,3074.72355,69.98736,35.11788,-30.44054,18.76095,11.77347,-19.53247,11.85499,8.25949,-0.0179155,-0.0496693,-0.0223003,normal,6579.478
12.177500,motor_3,49.38651,3069.08819,70.01625,33.99398,30.70285,-16.94150,-13.54957,19.11857,-10.85644,-8.71662,0.0206491,0.0239467,0.0234551,normal,6579.478
12.180000,motor_3,49.39300,3063.86675,69.94236,34.14988,-30.37547,15.14456,15.70108,-19.32433,9.72015,10.32821,0.0512822,-0.0026901,0.0410841,normal,6579.478
12.182500,motor_3,49.34231,3071.57400,69.83222,34.49704,30.61331,-13.23268,-17.07162,19.83169,-8.36094,-10.96298,0.0402391,0.0463103,-0.0159191,normal,6579.478
12.185000,motor_3,48.59381,3060.72658,70.14111,32.25594,-30.14953,11.88608,18.92605,-18.55629,7.00657,11.16726,0.0028385,-0.0478986,-0.0523887,normal,6579.478
12.187500,motor_3,49.44707,3060.86574,69.79565,34.42223,29.55465,-9.60780,-20.60284,19.32949,-6.04643,-12.46120,-0.0133044,-0.0625217,0.0272042,normal,6579.478
12.190000,motor_3,49.55510,3073.10171,69.89895,34.51754,-29.65028,7.52557,22.03255,-18.51586,4.89264,13.95232,-0.0497201,-0.0263618,-0.0047224,normal,6579.478
12.192500,motor_3,48.97557,3067.00823,70.24250,33.03562,28.91767,-5.66708,-23.42365,17.86624,-3.45289,-14.34375,-0.0189077,0.0065020,-0.0493395,normal,6579.478
12.195000,motor_3,49.31531,3075.86982,70.04930,33.87432,-28.42824,3.76673,24.42168,-18.03365,2.85577,15.56409,-0.0249938,0.0621605,-0.0276347,normal,6579.478
12.197500,motor_3,49.36663,3062.20383,70.03853,34.02520,27.50001,-1.97516,-25.73150,17.58528,-1.72247,-15.82097,0.0882311,0.0160213,0.0596778,normal,6579.478
12.200000,motor_3,49.01659,3067.92511,70.00998,32.85244,-26.48191,-0.24499,26.39659,-15.96992,-0.13098,16.18907,0.0640489,0.0131093,-0.0022891,normal,6579.478
12.202500,motor_3,49.24747,3068.35737,69.80686,33.98809,25.35837,2.31619,-27.58569,16.10130,1.51867,-17.14124,0.0356850,-0.0075295,0.0074671,normal,6579.478
12.205000,motor_3,48.96846,3068.32353,70.09275,32.90326,-24.34506,-4.04022,28.42804,-14.84823,-2.61718,17.37098,0.0279475,-0.0531962,-0.0020902,normal,6579.478
12.207500,motor_3,49.86795,3069.46749,70.00125,35.16236,22.85456,6.12637,-28.89964,15.09490,4.09086,-19.06349,0.0094877,-0.0432969,0.0789049,normal,6579.478
12.210000,motor_3,49.09496,3068.35492,70.11324,33.46109,-21.89288,-8.24491,29.91427,-13.58577,-4.77200,18.26810,-0.0810454,-0.0583238,0.0134772,normal,6579.478
12.212500,motor_3,49.20810,3065.56610,69.95805,33.74488,19.97870,10.05778,-30.07972,12.75307,6.17684,-19.13768,-0.0745195,0.0095593,-0.0165840,normal,6579.478
12.215000,motor_3,48.72822,3053.65473,70.02526,32.20862,-18.65582,-11.58811,30.44715,-11.22470,-6.65731,18.37560,-0.0105138,0.0176593,-0.0108720,normal,6579.478
12.217500,motor_3,49.13327,3070.34232,70.07873,33.62512,17.13521,14.03691,-30.67125,10.08459,8.22466,-19.07689,0.0300682,0.0409042,0.0342410,normal,6579.478
12.220000,motor_3,49.32734,3050.76695,69.83366,34.20191,-14.91171,-15.36132,30.48683,-9.81306,-9.67321,19.67581,-0.0143594,0.0460393,-0.0030739,normal,6579.478
12.222500,motor_3,48.87539,3057.45968,70.14878,32.72170,13.46670,17.28458,-30.46950,8.24773,10.52411,-18.45714,0.0425589,0.0169667,-0.0316552,normal,6579.478
12.225000,motor_3,48.97562,3060.48556,70.02025,32.98235,-11.71994,-18.88412,30.28249,-7.01353,-11.52624,18.55933,0.0002505,-0.0120122,0.0019836,normal,6579.478
12.227500,motor_3,49.00980,3069.98427,70.08059,32.85031,9.78019,20.56947,-30.02164,6.00219,12.69003,-18.43932,-0.0388632,-0.0277964,0.0137955,normal,6579.478
12.230000,motor_3,48.77008,3063.08290,70.33631,32.53997,-7.80229,-22.01702,29.63976,-4.76741,-13.44599,17.80486,-0.0150535,-0.0199114,-0.0383787,normal,6579.478
12.232500,motor_3,48.81043,3075.51677,70.03120,32.44117,5.79677,23.37840,-29.25863,3.52810,14.36101,-17.53334,-0.0363250,0.0242514,-0.0511408,normal,6579.478
12.235000,motor_3,49.47702,3055.79684,70.00732,34.06840,-3.76535,-24.76577,28.05832,-2.20432,-14.94154,17.74079,-0.0117493,0.0010650,0.0323671,normal,6579.478
12.237500,motor_3,48.91075,3057.37003,70.06649,32.46194,1.49012,25.27035,-27.16425,1.64794,15.48735,-16.60539,0.0315047,0.0216553,0.0186893,normal,6579.478
12.240000,motor_3,48.68180,3050.31538,69.84175,32.09937,0.07721,-26.89566,26.18376,0.06159,-16.18224,16.25873,0.0156971,0.0233502,0.0162307,normal,6579.478
12.242500,motor_3,49.01309,3056.78730,70.11317,32.97542,-2.14720,27.87140,-25.36277,-1.14027,17.28468,-15.19344,0.0103895,-0.0046567,-0.0403521,normal,6579.478
12.245000,motor_3,49.06898,3059.72191,69.74091,33.38305,4.37452,-28.39897,24.29169,2.81108,-17.39240,14.83246,-0.0601212,-0.0565831,0.0216898,normal,6579.478
12.247500,motor_3,49.29514,3072.15689,70.09564,33.75416,-6.50917,28.93469,-23.04920,-3.88081,17.83391,-14.11964,-0.0282260,-0.0208289,0.0317573,normal,6579.478
12.250000,motor_3,49.03562,3069.49142,69.96799,32.72675,8.41598,-29.28069,21.58607,4.68444,-17.99373,13.28546,-0.0228365,0.0138396,0.0409264,normal,6579.478
12.252500,motor_3,49.09117,3064.49681,69.95297,32.93615,-10.18299,29.96980,-19.96806,-5.86445,18.68614,-12.41769,-0.0275705,0.0318239,0.0005919,normal,6579.478
12.255000,motor_3,49.26284,3061.04793,70.00138,33.72657,11.74288,-30.28938,18.57016,7.56351,-19.04880,11.88681,0.0129857,0.0194742,0.0236977,normal,6579.478
12.257500,motor_3,49.38212,3067.35297,69.83544,33.98108,-13.92025,30.48417,-16.81566,-8.84041,19.63620,-10.93803,0.0274298,0.0466571,0.0082487,normal,6579.478
12.260000,motor_3,49.37940,3070.25039,69.97042,34.21837,15.35587,-30.55827,14.95901,9.63510,-19.79845,9.81011,0.0818999,0.0154811,-0.0274160,normal,6579.478
12.262500,motor_3,49.17743,3058.58259,69.87642,33.68359,-17.36310,30.49735,-13.38491,-10.72844,18.56632,-8.33941,0.0160424,-0.0144091,-0.0313664,normal,6579.478
12.265000,motor_3,48.69978,3059.02892,69.92053,32.18751,18.76715,-30.42348,11.73387,11.15772,-18.03612,6.64233,0.0180971,0.0000974,0.0134826,normal,6579.478
12.267500,motor_3,48.94305,3059.57275,70.02438,32.73529,-20.30124,29.70844,-9.65082,-12.62756,18.13163,-5.89550,-0.0290858,-0.0130779,0.0093631,normal,6579.478
12.270000,motor_3,49.50153,3051.60390,70.13035,34.22569,21.93343,-29.52562,7.50297,13.70404,-18.69936,5.30830,-0.0655765,-0.0167059,0.0109639,normal,6579.478
12.272500,motor_3,49.56479,3069.12591,70.05392,34.58747,-23.08128,28.78323,-5.77461,-14.82376,18.18015,-3.00038,-0.0203994,-0.0087618,-0.0271455,normal,6579.478
12.275000,motor_3,49.15176,3058.20937,69.96054,33.28654,24.58733,-28.45380,3.64220,15.32095,-17.24830,2.09588,-0.0046002,0.0729973,0.0175118,normal,6579.478
12.277500,motor_3,48.89158,3059.82345,70.00892,33.22495,-25.95292,27.43812,-1.76907,-15.94135,16.99732,-1.05993,0.0158097,0.0205439,0.0475665,normal,6579.478
12.280000,motor_3,48.90791,3070.14526,69.98940,32.64725,26.48178,-26.23098,-0.20833,16.22749,-16.12508,-0.23520,0.0491546,-0.0392506,-0.0034249,normal,6579.478
12.282500,motor_3,49.43860,3058.02179,69.83498,34.34215,-27.36529,25.12961,2.32906,-17.50741,15.75578,1.46526,0.0365571,-0.0149779,-0.0570713,normal,6579.478
12.285000,motor_3,48.78162,3068.70605,69.93070,32.60709,28.38643,-24.52729,-4.42415,17.13717,-14.73690,-2.22122,-0.0181071,-0.0384203,0.0431000,normal,6579.478
12.287500,motor_3,49.65866,3050.47102,69.99300,34.72113,-29.01087,22.79027,6.39106,-18.79424,14.70298,3.93015,-0.0453720,-0.0492638,0.0170802,normal,6579.478
12.290000,motor_3,49.23822,3064.17949,69.93796,33.29076,29.79288,-21.41133,-8.18904,18.26762,-13.41335,-5.29953,-0.0648957,0.0124806,-0.0133443,normal,6579.478
12.292500,motor_3,48.93141,3057.98903,70.04284,32.74598,-29.82128,19.73904,10.37329,-18.34121,12.07964,6.09803,-0.0357830,-0.0353809,-0.0473465,normal,6579.478
12.295000,motor_3,48.77744,3051.03676,69.95672,32.09974,30.37460,-18.32567,-11.91804,18.71386,-11.06965,-7.28625,0.0168591,0.0614478,0.0512320,normal,6579.478
12.297500,motor_3,49.04497,3053.55173,70.12656,33.15860,-30.64459,16.19492,13.77545,-19.20447,10.51123,8.74277,0.0551754,-0.0132433,0.0459593,normal,6579.478
12.300000,motor_3,49.27868,3061.05918,70.10369,33.25955,30.38914,-15.01615,-15.62779,19.02547,-9.19918,-9.62909,0.0367680,0.0057880,-0.0240119,normal,6579.478
12.302500,motor_3,48.94191,3054.30937,70.21987,33.12477,-30.64678,13.18173,17.27095,-18.90844,8.47055,10.84087,-0.0295245,-0.0228121,-0.0186652,normal,6579.478
12.305000,motor_3,49.14000,3062.21993,70.18626,33.35145,30.53485,-11.16747,-18.84160,18.77467,-7.10296,-11.47192,-0.0168174,-0.0481504,0.0361020,normal,6579.478
12.307500,motor_3,49.54715,3055.30307,69.86879,34.31785,-29.74314,9.54526,20.39810,-19.14821,6.29846,12.91065,-0.0680562,-0.0673938,-0.0289963,normal,6579.478
12.310000,motor_3,49.29743,3049.91208,69.90034,33.78110,29.37810,-7.54761,-21.88518,18.77582,-5.05355,-13.74591,-0.0244254,0.0113581,-0.0131401,normal,6579.478
12.312500,motor_3,49.30685,3065.30164,70.05906,33.48428,-29.16994,5.99451,23.38523,-18.59224,3.60856,14.59954,0.0021860,0.0194185,-0.0588640,normal,6579.478
12.315000,motor_3,49.26361,3061.10375,69.88071,34.14710,28.30658,-3.79343,-24.41751,17.52279,-2.22330,-15.65121,0.0244492,0.0417238,0.0278343,normal,6579.478
12.317500,motor_3,48.91708,3048.37441,70.08012,32.70653,-27.14982,1.37609,25.54189,-16.41923,1.59970,15.69251,0.0395686,0.0308080,0.0538662,normal,6579.478
12.320000,motor_3,49.30602,3062.96637,69.95901,33.84728,26.20960,0.51775,-26.58069,16.83392,0.05436,-16.49997,0.0463614,0.1006578,-0.0455271,normal,6579.478
12.322500,motor_3,49.31320,3059.63745,70.11115,33.83397,-25.25033,-2.16783,27.58282,-15.41997,-1.78065,17.37089,0.0107533,-0.0628364,0.0214744,normal,6579.478
12.325000,motor_3,49.39342,3056.17157,70.08922,34.39771,24.11781,4.53636,-28.36827,15.39034,2.57609,-17.76350,-0.0358783,-0.0727684,0.0663912,normal,6579.478
12.327500,motor_3,48.79424,3056.26686,70.02944,32.38849,-22.81886,-6.35796,29.16838,-13.69914,-3.99668,17.43058,-0.0541632,-0.0121281,0.0041130,normal,6579.478
12.330000,motor_3,48.91486,3066.51897,69.83078,32.74160,21.23750,8.16062,-29.56848,12.62241,5.16609,-18.06726,-0.0096850,-0.0194120,-0.0066557,normal,6579.478
12.332500,motor_3,48.97576,3060.24978,70.16979,32.78081,-19.86634,-10.40733,30.20150,-12.19299,-6.55501,18.57811,-0.0325830,0.0231795,-0.0198695,normal,6579.478
12.335000,motor_3,49.36053,3066.52937,69.93463,33.68265,18.41798,11.91673,-30.58670,11.61762,7.63076,-18.94295,0.0291058,0.0550091,0.0190452,normal,6579.478
12.337500,motor_3,49.22002,3060.90910,70.01316,33.50471,-17.03539,-14.14203,30.63331,-10.52684,-8.63662,18.97806,0.0357952,0.0181917,0.0070537,normal,6579.478
12.340000,motor_3,49.32946,3059.32420,69.98874,33.74535,14.95770,15.54111,-30.58311,9.36524,10.02429,-19.54869,0.0093380,0.0122188,-0.0366781,normal,6579.478
12.342500,motor_3,48.74207,3053.23288,70.13549,31.87311,-13.31655,-16.97642,30.51050,-7.60103,-10.22353,18.56699,0.0143596,0.0061945,0.0010424,normal,6579.478
12.345000,motor_3,49.61419,3058.58561,69.90197,34.37846,11.43808,18.82185,-29.94394,7.59081,12.25107,-19.62335,-0.0370160,-0.0435028,0.0283976,normal,6579.478
12.347500,motor_3,49.02590,3063.62787,69.88139,33.51243,-9.79007,-20.46381,29.93247,-5.84381,-12.63668,18.33189,-0.0503097,-0.0005222,-0.0211601,normal,6579.478
12.350000,motor_3,49.35896,3057.85299,70.02381,33.73472,7.31165,21.99193,-29.43040,4.71739,14.02478,-18.31762,-0.0185233,-0.0229495,-0.0078087,normal,6579.478
12.352500,motor_3,49.31452,3068.84865,70.11054,33.60715,-6.02577,-23.39312,28.83084,-3.30983,-14.90934,17.93645,0.0101445,0.0316292,0.0118257,normal,6579.478
12.355000,motor_3,48.98642,3063.21283,70.02802,32.90845,3.68391,24.47244,-28.18254,2.12378,14.70347,-17.24759,0.0063641,0.0465954,0.0496792,normal,6579.478
12.357500,motor_3,49.25215,3049.77269,69.99156,33.71054,-1.87198,-25.34278,27.05450,-0.74607,-16.08016,16.76136,0.0523960,0.0198683,-0.0099211,normal,6579.478
12.360000,motor_3,49.09097,3053.91996,69.87825,33.40128,-0.63514,26.67726,-26.44043,-0.37825,16.62417,-16.28318,0.0516639,0.0162737,-0.0033150,normal,6579.478
12.362500,motor_3,49.02346,3060.73754,70.08273,33.39198,2.38444,-27.42226,24.87265,1.67994,-17.42880,15.88940,-0.0145803,-0.0259803,0.0474894,normal,6579.478
12.365000,motor_3,49.35285,3047.40492,70.07786,33.69316,-4.40364,28.73520,-24.05560,-2.75587,17.93833,-15.43764,-0.0185790,-0.0292856,0.0244152,normal,6579.478
12.367500,motor_3,49.20083,3055.73790,70.01339,33.27616,6.47271,-29.21990,22.59249,3.79319,-18.37264,14.16163,-0.0344192,-0.0327427,0.0015625,normal,6579.478
12.370000,motor_3,48.82408,3050.71173,69.94897,32.39544,-8.15548,29.54232,-21.29266,-4.95751,17.94046,-12.73459,-0.0230825,-0.0180156,-0.0125662,normal,6579.478
12.372500,motor_3,49.17846,3056.42383,70.03857,33.22087,10.41584,-30.08440,19.74487,6.23347,-18.63775,11.96823,0.0254399,0.0115102,-0.0389482,normal,6579.478
